kode,nama
9504152011,Omuk
9504152012,Wonaga
9504152013,Waringga
9504152014,Tanabume
9504152015,Kanere
9504152016,Nunggalo
9504152017,Weri
9504162001,Abena
9504162002,Nogobumbu
9504162003,Bilubaga
9504162004,Gabunggobak
9504162005,Wulurik
9504162006,Wanggulam
9504162007,Bitillabur
9504162008,Windik
9504162009,Yibalo
9504162010,Wania
9504162011,Arelam
9504162012,Gelalo
9504162013,Duma
9504162014,Yinama
9504172001,Nabunage
9504172002,Kupara
9504172003,Kutime
9504172004,Kumbo
9504172005,Timbindelo
9504172006,Jekito
9504172007,Wewo
9504172008,Geningga
9504172009,Kimilo
9504172010,Missa
9504172011,Logilome
9504182001,Tinggom
9504182002,Egoni
9504182003,Martelo
9504182004,Lerewere
9504182005,Yakep
9504182006,Welesi
9504182007,Orelukban
9504182008,Baguni
9504182009,Kulutin
9504182010,Yamulo
9504192001,Nunggawi
9504192002,Kokondao
9504192003,Belep
9504192004,Kuripaga
9504192005,Kimobur
9504192006,Wondame
9504192007,Kilungga
9504192008,Nombori
9504192009,Delelah
9504192010,Gilo
9504192011,Undi
9504192012,Derek
9504192013,Numbe
9504192014,Kanggineri
9504192015,Wonoluk
9504192016,Barenggo
9504192017,Tunibur
9504192018,Woyi
9504192019,Kubalo
9504192020,Tinoweno
9504192021,Mololowa
9504192022,Kunipaga
9504192023,Kabumanggen
9504192024,Kondangwi
9504192025,Kipino
9504192026,Tomobur
9504202001,Wamolo
9504202002,Woraga
9504202003,Kalarin
9504202004,Gubuk
9504202005,Umar
9504202006,Wobe
9504202007,Gingga
9504202008,Punggelak
9504202009,Kurik
9504202010,Gumbini
9504202011,Muruneri
9504202012,Nangga
9504202013,Enggawogo
9504202014,Wamili
9504202015,Oker
9504202016,Winengga
9504202017,Aworera
9504212001,Numba
9504212002,Baliminggi
9504212003,Kuma
9504212004,Yugumena
9504212005,Yalogo
9504212006,Yiragame
9504212007,Tingwineri
9504212008,Guniki
9504212009,Keragigelok
9504212010,Jinuwanu
9504222001,Bolubur
9504222002,Geneluk
9504222003,Tirib
9504222004,Beremo
9504222005,Pirage
9504222006,Koinggambu
9504222007,Liwina
9504222008,Eragani
9504222009,Luki
9504222010,Tioner
9504222011,Logulo
9504222012,Bawi
9504232001,Dundu
9504232002,Nugini
9504232003,Kembu
9504232004,Kurupu
9504232005,Yiku
9504232006,Bimo
9504232007,Dugunagep
9504232008,Nilogabu
9504232009,Nakwi
9504232010,Nini
9504242001,Geya
9504242002,Alobaga
9504242003,Timori
9504242004,Nawu
9504242005,Tinagoga
9504242006,Witipur
9504242007,Jelepele
9504242008,Winalo
9504242009,Kibu
9504242010,Wunggilipur
9504242011,Weyambi
9504242012,Dimbara
9504252001,Egiam
9504252002,Yonira
9504252003,Tabonakme
9504252004,Murni
9504252005,Yoka
9504252006,Wayongga
9504252007,Weri
9504252008,Pinde
9504252009,Kurba
9504252010,Kaliundi
9504262001,Gagulineri
9504262002,Telekonok
9504262003,Kuoklanggunik
9504262004,Bogokila
9504262005,Mabuk
9504262006,Nogari
9504262007,Genage
9504262008,Tigir
9504262009,Gindugunik
9504262010,Konengga
9504272001,Berembanak
9504272002,Habag
9504272003,Kekoli
9504272004,Kamboniki
9504272005,Kaloniki
9504272006,Tari
9504272007,Marbuna
9504272008,Malta
9504282001,Onggokme
9504282002,Kubur
9504282003,Weu
9504282004,Liwese
9504282005,Wenduri
9504282006,Tabo Wanimbo
9504282007,Lenggup
9504282008,Tinger
9504292001,Yanora
9504292002,Wari/Taiyeve
9504292003,Papedari
9504292004,Dotori
9504292005,Arebe/Ninggame
9504292006,Kowari
9504292007,Wiki
9504292008,Kuruku
9504292009,Friji
9504292010,Dorera
9504292011,Dustra/Yamiriko
9504292012,Muna
9504292013,Kalibu
9504292014,Laniloma
9504292015,Wakumendek
9504292016,Timoga/Kabupaga
9504292017,Beleise
9504302001,Dow/Bijere
9504302002,Takri
9504302003,Prawa
9504302004,Sigou
9504302005,Dagari
9504302006,Warka
9504302007,Pakare
9504302008,Tigu
9504302009,Bire
9504302010,Itoli
9504302011,Vokuyo
9504312001,Silo
9504312002,Logi
9504312003,Tagi
9504312004,Bini
9504312005,Dunda
9504312006,Getiem
9504312007,Rumbepaga
9504312008,Yimabnime
9504312009,Wanuk
9504312010,Lamaluk
9504322001,Yuneri
9504322002,Yido
9504322003,Omibur
9504322004,Tenabaga
9504322005,Wonabunggame
9504322006,Gembileme
9504322007,Wenome
9504322008,Mopi
9504322009,Kanggilo
9504322010,Yudimba
9504322011,Umar
9504332001,Wama
9504332002,Wonitu
9504332003,Kumbur
9504332004,Kwarini
9504332005,Weyage
9504332006,Timer
9504332007,Gulak
9504332008,Nowo
9504332009,Gunalo
9504332010,Korlo
9504332011,Towolome
9504332012,Golena
9504342001,Geka
9504342002,Kwa
9504342003,Gelok
9504342004,Makido
9504342005,Yinuwanu
9504342006,Wanuwi
9504342007,Dimbara
9504342008,Wenigi
9504342009,Membramonggen
9504342010,Tabunakme
9504352001,Telenggeme
9504352002,Aukuni
9504352003,Tenek
9504352004,Kimunuk
9504352005,Kimugu
9504352006,Yagagobak
9504352007,Linggira
9504352008,Wekaru
9504352009,Dolunggun
9504352010,Kagi
9504362001,Anawi
9504362002,Yalipura
9504362003,Kotori
9504362004,Bieleme
9504362005,Yalokobak
9504362006,Linggira
9504362007,Aridunda
9504362008,Loguk
9504362009,Imurik
9504362010,Gineri
9504372001,Banggeri
9504372002,Igari
9504372003,Tina
9504372004,Telelomi
9504372005,Kopenawai
9504372006,Wunggi
9504372007,Baganagapur
9504372008,Milineri
9504372009,Mili
9504372010,Geyaneri
9504382001,Wugi
9504382002,Loma
9504382003,Gitar
9504382004,Gilime
9504382005,Lena
9504382006,Timoneri
9504382007,Kuagembur
9504382008,Wuronggi
9504382009,Buangludah
9504382010,Pindelo
9504382011,Koli
9504392001,Wania
9504392002,Milipaa
9504392003,Tarawi
9504392004,Niagale
9504392005,Bumbu
9504392006,Ambena
9504392007,Gunombo
9504392008,Mawi
9504392009,Ripa
9504392010,Delegari
9504402001,Peyola
9504402002,Kogotime
9504402003,Gabunam
9504402004,Gulak
9504402005,Melaga
9504402006,Ekoni
9504402007,Minggen
9504402008,Kandimbaga
9504402009,Kinebe
9504402010,Belela
9504412001,Kaiga
9504412002,Bawi
9504412003,Tina
9504412004,Kurbaya
9504412005,Wiyangger
9504412006,Again
9504412007,Piraleme
9504412008,Tunggunale
9504412009,Kotorambur
9504412010,Wolu
9504422001,Wuluk
9504422002,Wenggun
9504422003,Posman
9504422004,Tiyonggi
9504422005,Yelly
9504422006,Agin
9504422007,Kogagi
9504422008,Yebena
9504422009,Wamigi
9504422010,Kolanggun
9504432001,Bogonuk
9504432002,Wisman
9504432003,Paba
9504432004,Ewan
9504432005,Wumelak
9504432006,Walelo
9504432007,Laura
9504432008,Talinamber
9504432009,Aliduda
9504432010,Andomak
9504442001,Wiyaluk
9504442002,Aburage
9504442003,Kogoyapura
9504442004,Erimbur
9504442005,Leragawi/Megagiraku k
9504442006,Longgoboma
9504442007,Tingwi
9504442008,Gubura
9504442009,Lubuk
9504442010,Bogome
9504452001,Biuk
9504452002,Guburini
9504452003,Yiluk/Kondenggun
9504452004,Yugu Mabur
9504452005,Tomagipura
9504452006,Yiyogobak/Kibur
9504452007,Galubup
9504452008,Mbinime/Jinulira
9504452009,Wonabu
9504452010,Tomagi/Gubagi
9504452011,Purugi
9504462001,Pekaleme
9504462002,Teleme
9504462003,Giko
9504462004,Kungge
9504462005,Kotorambur
9504462006,Miyanagame
9504462007,Karu
9504462008,Tabuh
9504462009,Gwak Dugunik
9504462010,Minegimen
9504462011,Ambirik
9505012001,Kobakma
9505012002,Ninugagas
9505012003,Seralema
9505012004,Gimbis
9505012005,Boroges
9505012006,Aunduang
9505012007,Luarima
9505012008,Guawage
9505012009,Moga
9505012010,Keniwa
9505012011,Sembegulik
9505012012,Dogle
9505012013,Wiyugobak
9505012014,Baliklabuk
9505012015,Yagalim
9505022001,Kelila
9505022002,Dibunggen
9505022003,Timeria
9505022004,Uganda
9505022005,Dogobak
9505022006,Yalenggolo
9505022007,Binime
9505022008,Tikapura
9505022009,Onggobalo
9505022010,Kambo
9505022011,Kindok
9505022012,Tari
9505022013,Gelora
9505022014,Yagabur
9505022015,Pelanme
9505022016,Tonggrik
9505022017,Kumbu
9505022018,Mabuna
9505022019,Manggaleso
9505032001,Winima
9505032002,Mogonik
9505032003,Winam
9505032004,Kino
9505032005,Ayeki
9505032006,Enggama
9505032007,Wurigelobar
9505032008,Pagale
9505032009,Arsbol
9505032010,Yabendili
9505032011,Moligi
9505032012,Kugab
9505032013,Engaima
9505032014,Erageam
9505032015,Wanilok
9505042001,Megambilis
9505042002,Tariko
9505042003,Homasan
9505042004,Higisyam
9505052001,Kalarin
9505052002,Melenggama
9505052003,Ilugwa
9505052004,Wirima
9505052005,Danama
9505052006,Illusilimo
9506012001,Elelim
9506012002,Aluis
9506012003,Honita
9506012004,Yabema
9506012005,Pihel
9506012006,Walkep
9506012007,Pangkik
9506012008,Maribu
9506012009,Yakikma
9506012010,Ulo
9506012011,Sira
9506012012,Ohoam
9506012013,Bulmu
9506012014,Ubi
9506012015,Pirip
9506012016,Momonhusi
9506012017,Helabu
9506012018,Pungkahik
9506012019,Wekolani
9506012020,Hobakma
9506012021,Wasua
9506012022,Warikma
9506012023,Kalak
9506012024,Isila
9506012025,Fima
9506012026,Sohi
9506012027,Pasimbolo
9506012028,Wagagu
9506012029,Sowi
9506012030,Sipson
9506012031,Sipsoi
9506012032,Eregi
9506012033,Ohoniam
9506012034,Hiling
9506012035,Duwong
9506012036,Pisireg
9506012037,Tanapasir
9506012038,Olani
9506012039,Sili
9506012040,Hesmat
9506012041,Molinggu
9506012042,Werekma
9506012043,Emon
9506012044,Kwikma
9506022001,Apalapsili
9506022002,Hubliki
9506022003,Kulet
9506022004,Yarema
9506022005,Asiligma
9506022006,Lambukmu
9506022007,Suwewili
9506022008,Yohul
9506022009,Lilinsaluk
9506022010,Natoksili
9506022011,Hinanggoambut
9506022012,Wiyukwilik
9506022013,Fari
9506022014,Wasalalo
9506022015,Suerlihim
9506022016,Orohon
9506022017,Habalo
9506022018,Sabilikalem
9506022019,Wanamalo
9506022020,Kundikele
9506022021,Kelampurim
9506022022,Holukalem
9506022023,Yeptek
9506022024,Benyam
9506022025,Temput
9506022026,Sabualo
9506022027,Nanahoruk
9506022028,Kengkenbun
9506022029,Sien
9506022030,Kinhe
9506022031,Humalem
9506022032,Pipisim
9506022033,Makrig
9506022034,Ilirek
9506022035,Filiahik
9506022036,Kilat
9506022037,Baptekma
9506022038,Nohonil
9506022039,Asilikma
9506022040,Tikano
9506022041,Nasinema
9506022042,Eal
9506022043,Hukalopunu
9506022044,Alimuhuk
9506022045,Pong
9506022046,Molinggi
9506022047,Sobikambut
9506022048,Wiralesili
9506022049,Holuogalma
9506022050,Falukwalilo
9506032001,Abenaho
9506032002,Wambalfak
9506032003,Landikma
9506032004,Dombomi
9506032005,Dosumo
9506032006,Wambo
9506032007,Sombule
9506032008,Hubliki
9506032009,Hulikma
9506032010,Sebi
9506032011,Suminaikma
9506032012,Ulun
9506032013,Fuahe
9506032014,Wutlarin
9506032015,Kolaima
9506032016,Wanggibo
9506032017,Walagima
9506032018,Tagabaga
9506032019,Bohum
9506032020,Jinggiwi
9506032021,Hurualma
9506032022,Humalma
9506032023,Yahatma
9506032024,Sohombunu
9506032025,Bumbum
9506032026,Burim
9506032027,Dahonaikma
9506032028,Musanahikma
9506032029,Abagima
9506032030,Waghasilimo
9506032031,Wileroma
9506032032,Obabin
9506032033,Babin
9506032034,Elesim
9506032035,Wanwal
9506032036,Sabilironggo
9506032037,Yanamik
9506032038,Lakongkong
9506032039,Helaksili
9506032040,Bukurik
9506032041,Kewi
9506032042,Yambaikma
9506032043,Hubualma
9506032044,Yuktanggo
9506032045,Wambal
9506032046,Lilimuhuk
9506032047,Hulhule
9506032048,Mahiyal
9506032049,Alugi
9506032050,Sahikma
9506032051,Bonahik
9506032052,Eliyekma
9506032053,Yabusup
9506032054,Arikbalek
9506032055,Yawan
9506032056,Fuim
9506032057,Witlanggo
9506032058,Worowi
9506032059,Bonggi
9506032060,Wilak
9506032061,Wanggun
9506032062,Hombanma
9506032063,Yama
9506032064,Halifur
9506032065,Beim
9506032066,Ulusi
9506032067,Salo
9506032068,Moban
9506032069,Mulip
9506032070,Ulukhumi
9506032071,Halisek
9506032072,Lohomabel
9506032073,Kule
9506032074,Kandibung
9506032075,Gefido
9506032076,Sapiwarek
9506032077,Fialem
9506032078,Horakia
9506032079,Suahe
9506032080,Uluhufuk
9506032081,Waroham
9506032082,Sohi
9506032083,Akris
9506032084,Pirikalem
9506032085,Sumbul
9506032086,Hundilip
9506032087,Amuki
9506032088,Wamhor
9506032089,Kesuwi
9506032090,Pamumu
9506032091,Wafuhuk
9506032092,Lilluikma
9506032093,Noholuok
9506032094,Wanam
9506032095,Nenomani
9506032096,Wilofing
9506032097,Salohe
9506032098,Dama
9506032099,Kelesu
9506032100,Kaboholik
9506032101,Horenikma
9506032102,Lasikma
9506032103,Suele
9506032104,Heahobak
9506032105,Maleo
9506032106,Usabiye
9506032107,Wiwulik
9506032108,Somohi
9506042001,Gilika
9506042002,Trikora
9506042003,Ampera
9506042004,Pepera
9506042005,Naira
9506042006,Siwa
9506042007,Tiwayi
9506042008,Kutakuruk
9506042009,Narau
9506042010,Neigase
9506042011,Martaru
9506042012,Himi
9506042013,Nungkere
9506042014,Puruku
9506042015,Paluke
9506042016,Lulum
9506042017,Pensale
9506042018,Iyap
9506042019,Wibi
9506042020,Konobun
9506042021,Wirsa
9506042022,Karamina
9506042023,Dukunasi
9506042024,Thamaksin
9506042025,Kamika
9506042026,Uramburu
9506042027,Kapawa
9506042028,Miyawi
9506042029,Yakwa
9506042030,Wermas
9506042031,Makrip
9506042032,Ikon
9506042033,Key
9506042034,Lawe
9506042035,Kukdomol
9506042036,Nihol
9506042037,Nuorok
9506052001,Welarek
9506052002,Werenggik
9506052003,Saly
9506052004,Mabualem
9506052005,Pisanggo
9506052006,Welarekpunu
9506052007,Hindalimuhuk
9506052008,Menepini
9506052009,Soharam
9506052010,Kampol
9506052011,Tahamak
9506052012,Punui
9506052013,Sakam
9506052014,Sinahal
9506052015,Samaria
9506052016,Hamboik
9506052017,Mohobiye
9506052018,Halialo
9506052019,Walingkapma
9506052020,Kayalem
9506052021,Seherek
9506052022,Halisek
9506052023,Wompoli
9506052024,Fikfak
9506052025,Mohonu
9506052026,Pikohofari
9506052027,Feingkama
9506052028,Holowi
9506052029,Poik
9506052030,Koum
9506052031,Hobut
9506052032,Mondek
9506052033,Mamion
9506052034,Selek
9506052035,Ambiliki
9506052036,Ubalihi
9506052037,Salema
9506052038,Selebi
9506052039,Langam
9506052040,Pami
9506052041,Pirang
9506052042,Poholanggen
9506052043,Nangkulamulan
9506052044,Irarek
9506052045,Ampolongsili
9506052046,Sumtan
9506052047,Ulum
9506052048,Kayo
9506052049,Panal
9506052050,Hilariki
9506052051,Tinmuhuk
9506052052,Yahamer
9506052053,Helebol
9506052054,Silfal
9506052055,Sukalimi
9506052056,Nohonil
9506052057,Lasik
9506052058,Panalulun
9506052059,Wasupahik
9506052060,Folongsili
9506052061,Amuluk
9507011001,Bokon
9507012002,Oyi
9507012003,Gurika
9507012004,Olume
9507012005,Dura
9507012006,Langgalo
9507012007,Kuapur
9507012008,Wadinalome
9507012009,Yilondum
9507012010,Palunggame
9507012011,Ginime
9507022001,Umbanume
9507022002,Wenam
9507022003,Yalipak
9507022004,Ekanom
9507022005,Yugumbinik
9507022006,Amberingime
9507022007,Aniwo
9507022008,Bugumbak
9507032001,Kemiri
9507032002,Mamiri
9507032003,Kotorambur
9507032004,Yorenime
9507032005,Waganenga
9507032006,Gembilani
9507032007,Nambume
9507032008,Tengenawi
9507042001,Gamelia
9507042002,Pirawun
9507042003,Wupi
9507042004,Gawiwarak
9507042005,Meyagale
9507042006,Wulaipas
9507042007,Gunagewak
9507042008,Wunume
9507052001,Dimba
9507052002,Yugwa
9507052003,Magegobak
9507052004,Nongopnage
9507052005,Wengenambur
9507052006,Wawiragi
9507052007,Mewilangun
9507052008,Talibarenak
9507062001,Malagai
9507062002,Oka
9507062003,Bagi
9507062004,Ganume
9507062005,Binilani
9507062006,Gumban
9507062007,Lowanom
9507062008,Nambu
9507072001,Tima
9507072002,Balime
9507072003,Balingga
9507072004,Gume
9507072005,Timonikime
9507072006,Binolanggen
9507072007,Dewaka
9507072008,Yialo
9507072009,Towewak
9507072010,Yumaneri
9507082001,Kuwobaga
9507082002,Milinggame
9507082003,Arigineri
9507082004,Muleme
9507082005,Arungwi
9507082006,Ponuma
9507082007,Gubulela
9507082008,Kolari
9507082009,Gumbo
9507092001,Kuyawage
9507092002,Wupaga
9507092003,Luarem
9507092004,Tumbupur
9507092005,Uwome
9507092006,Tunikele
9507092007,Peko
9507092008,Yugunomba
9507102001,Megalunik
9507102002,Lugobak
9507102003,Kanikbukme
9507102004,Poga
9507102005,Bigipaga
9507102006,Luneri
9507102007,Binipaga
9507102008,Mugime
9507102009,Brigme
9507102010,Unikme
9507102011,Binompaga
9507102012,Lugwa
9507102013,Guaneri
9507112001,Dugume
9507112002,Wulundia
9507112003,Dapogi
9507112004,Kulumburu
9507112005,Molobok
9507112006,Tugunakwi
9507112007,Yanuru
9507122001,Yirene
9507122002,Yogobak
9507122003,Kwenukwi
9507122004,Libungga
9507122005,Unom
9507122006,Wimolome
9507122007,Weneogun
9507122008,Berangwi
9507132001,Tepogi
9507132002,Ninabua
9507132003,Golikme
9507132004,Ninengwa
9507132005,Weri
9507132006,Gumagame
9507132007,Abua
9507142001,Kumuluk
9507142002,Giari
9507142003,Bonanip
9507142004,Kukepake
9507142005,Wayuleme
9507142006,Bogomanum
9507142007,Pindoak
9507142008,Kotorambur
9507142009,Numbo
9507142010,Lambui
9507152001,Konikme
9507152002,Giwan
9507152003,Lugom
9507152004,Mabume
9507152005,Wandoak
9507152006,Bogun Kunik
9507152007,Urgelo
9507152008,Omapaga
9507152009,Gimili Alome
9507162001,Guninggame
9507162002,Mokoni
9507162003,Popome
9507162004,Wakumalo
9507162005,Bigipura
9507162006,Yanggelome
9507162007,Wuyumbur
9507162008,Kondename
9507162009,Bumalome
9507172001,Tabukeker
9507172002,Ponalo
9507172003,Timi
9507172004,Wuragi
9507172005,Tiwa
9507172006,Dingun
9507172007,Lura Marah
9507172008,Pelek
9507172009,Beyongwi
9507182001,Milimbo
9507182002,Takobak
9507182003,Kugame
9507182004,Wamindik
9507182005,Kidoni
9507182006,Jinok
9507182007,Wewolome
9507182008,Umbename
9507192001,Yiwili
9507192002,Golo
9507192003,Golomi
9507192004,Yugumobur
9507192005,Milidi
9507192006,Uniwani
9507192007,Wiringgambut
9507192008,Wuluwebur
9507192009,Kiludo
9507192010,Giruwi
9507202001,Golopura
9507202002,Wirini
9507202003,Nileme
9507202004,Libome
9507202005,Kulia
9507202006,Yamiga
9507202007,Gubugame
9507202008,Kamenak
9507202009,Perime
9507202010,Wadinawi
9507202011,Nengguga
9507212001,Nambume
9507212002,Indawa
9507212003,Eyuni
9507212004,Yugumia
9507212005,Dolinggame
9507212006,Tinggira
9507212007,Wumuak
9507212008,Andiaput
9507212009,Wuragabur
9507222001,Anitila
9507222002,Nanim
9507222003,Lubutini
9507222004,Tikome
9507222005,Tikoyowa
9507222006,Bogogunik
9507222007,Wanggunom
9507222008,Nindonak
9507222009,Luagame
9507232001,Wamiru
9507232002,Dugu-dugu
9507232003,Andugume
9507232004,Tinime
9507232005,Mume
9507232006,Nenggeya
9507232007,Tenawi
9507232008,Kobanu
9507232009,Piragi
9507232010,Nabei
9507232011,Mingga
9507242001,Wamitu
9507242002,Balimneri
9507242003,Timotani
9507242004,Kungganeri
9507242005,Gwilonik
9507242006,Ilim
9507242007,Dinuwi
9507252001,Bruyugu
9507252002,Wame
9507252003,Ogodome
9507252004,Ekaba
9507252005,Longgapur
9507252006,Tikuluk
9507252007,Birik
9507252008,Yalogu
9507252009,Wumbugi
9507262001,Tinggipura
9507262002,Yeyugu
9507262003,Yugume
9507262004,Baliempura
9507262005,Denomagi
9507262006,Magame
9507262007,Lorea
9507262008,Anggumabume
9507272001,Lelam
9507272002,Teiko
9507272003,Yaneko
9507272004,Kimbo
9507272005,Penggima
9507272006,Magelo
9507272007,Onesia
9507272008,Wapur
9507272009,Andeyok
9507272010,Kibingga
9507272011,Ogobakni
9507272012,Jilam
9507282001,Ambena
9507282002,Kolayak
9507282003,Wanuga
9507282004,Labora
9507282005,Kondena
9507282006,Kolunggu
9507282007,Yagarikme
9507282008,Timotius
9507282009,Gunumbur
9507282010,Lalugume
9507292001,Pirambor
9507292002,Gondura
9507292003,Juta
9507292004,Tigima
9507292005,Gelok
9507292006,Murtani
9507292007,Beam
9507292008,Wanggu
9507292009,Kulip
9507302001,Indugu
9507302002,Guburini
9507302003,Jiwikelanny
9507302004,Nisimok
9507302005,Yugume
9507302006,Piname
9507302007,Londu
9507302008,Kagaluwi
9507312001,Bonom
9507312002,Kuwanom
9507312003,Kumulume
9507312004,Uwagambur
9507312005,Lagame
9507312006,Kuwoge
9507312007,Laurapaga
9507312008,Bawi
9507312009,Yugimbo
9507312010,Tinggini
9507312011,Ogin
9507322001,Ayafofa
9507322002,Salemo
9507322003,Yudani
9507322004,Towoluk
9507322005,Tunume
9507322006,Delegari
9507322007,Igimbua
9507322008,Yilokdu
9507332001,Odika
9507332002,Yubumabur
9507332003,Ekapame
9507332004,Papani
9507332005,Kubagalo
9507332006,Jilekme
9507332007,Wanome
9507332008,Yiluweneri
9507342001,Guna
9507342002,Gukopi
9507342003,Kori
9507342004,Keyagalo
9507342005,Nondinime
9507342006,Wigume
9507342007,Piwugun
9507352001,Kelulome
9507352002,Wiyagi
9507352003,Talogi
9507352004,Wiringgame
9507352005,Wegenpura
9507352006,Ilunggijime
9507352007,Juyiga
9507352008,Peragime
9507352009,Muluneri
9507352010,Lewinagi
9507362001,Wanggagome
9507362002,Langgime
9507362003,Wulawa
9507362004,Pindalo
9507362005,Kotorambur
9507362006,Ambime
9507362007,Wumbanakme
9507362008,Yimiribaga
9507362009,Elubaga
9507372001,Muara
9507372002,Lualo
9507372003,Abua
9507372004,Gikur
9507372005,Gipura
9507372006,Gulu
9507372007,Bogangi
9507372008,Golome
9507372009,Wiyapur
9507372010,Kuruguneri
9507382001,Kabiga
9507382002,Tekul
9507382003,Melendik
9507382004,Pirime
9507382005,Karunggame
9507382006,Ilunggime
9507382007,Timolome
9507382008,Wunime
9507382009,Genena
9507382010,Kulogonggame
9507382011,Kelonome
9507382012,Dua Lanny
9507382013,Dangguni
9507392001,Wabiragi
9507392002,Yigemili
9507392003,Gilo
9507392004,Kewagi
9507392005,Nombome
9507392006,Numbokawi
9507392007,Mbu
9507392008,Wunabunggu
9508012001,Kenyam
9508012002,Kemali
9508012003,Sralala
9508012004,Delpel
9508012005,Yike
9508012006,Yunat
9508012007,Dim
9508012008,Ulunmu
9508012009,Bombam
9508022001,Mapenduma
9508022002,Duma
9508022003,Yoe
9508022004,Palsam
9508022005,Endumu
9508022006,Litkui
9508022007,Nowomlusu
9508022008,Kelapa Dua
9508022009,Dumdum
9508022010,Lunggadumu
9508032001,Yigi
9508032002,Ekilapo
9508032003,Suwenem
9508032004,Karunggame
9508032005,Sirit
9508032006,Disendobo
9508032007,Sumbo
9508032008,Yebadolma
9508032009,Lumbukdumu
9508032010,Wiritlak
9508032011,Delsa
9508032012,Borot
9508042001,Pilini
9508042002,Ndugwa
9508042003,Biala
9508042004,Bambisik
9508042005,Sitpogol
9508052001,Geselma
9508052002,Talem
9508052003,Kosolpem
9508062001,Mugi
9508062002,Dondoklema
9508062003,Dobopem
9508062004,Paru
9508062005,Wundui
9508062006,Kemamburu
9508062007,Womsit
9508062008,Delit
9508062009,Keret Anggoma
9508062010,Manet
9508062011,Miri
9508062012,Yelsengge
9508062013,Sarit
9508062014,Unue
9508062015,Mirikil
9508062016,Sambua
9508062017,Gisarok
9508062018,Isiklak
9508072001,Mbuwa
9508072002,Otalama
9508072003,Arugia
9508072004,Opmu
9508072005,Digilimu
9508072006,Kogomaru
9508082001,Tribid
9508082002,Gearek
9508082003,Kibid
9508082004,Weneworarosa
9508082005,Gebem
9508082006,Bomegi
9508082007,Gilingga
9508092001,Kroptak
9508092002,Miniem
9508092003,Golparek
9508092004,Pesat
9508092005,Komoroam
9508092006,Gol
9508102001,Gilpid
9508102002,Wipdumu
9508102003,Bambi
9508102004,Osama
9508102005,Kagayem
9508102006,Ininkwaning
9508102007,Kumbuklema
9508102008,Sigimbut
9508102009,Sanwaruk
9508102010,Kusit
9508102011,Kumbun
9508102012,Peya-Peya
9508102013,Narugu
9508112001,Paro
9508112002,Lombrik
9508112003,Animarem
9508112004,Tawelma
9508112005,Loaraba
9508122001,Meborok
9508122002,Yuguru
9508122003,Lemurak
9508122004,Setmit
9508122005,Aptam
9508122006,Ngenamba
9508122007,Narugum
9508122008,Eregenmanggal
9508122009,Talpam
9508122010,Siginimarem
9508122011,Bone
9508122012,Olunmu
9508122013,Sabiem
9508122014,Pereki
9508132001,Yenggelo
9508132002,Maima
9508132003,Nolo
9508132004,Wuarem
9508142001,Gemam
9508142002,Puruwa
9508142003,Yutpul
9508142004,Kilmid
9508152001,Alama
9508152002,Nolit
9508152003,Gin
9508152004,Kulesa
9508162001,Yal
9508162002,Yimogi
9508162003,Gimi
9508162004,Mugiarem
9508162005,Palpam
9508162006,Samba
9508162007,Sitdobo
9508162008,Diringgama
9508162009,Dangenpem
9508162010,Undo
9508162011,Betbere
9508162012,Muruldumu
9508162013,Yaba
9508162014,Dengpa
9508162015,Girimnak
9508162016,Lambule
9508162017,Sujomdobo
9508162018,Suelama
9508162019,Gularem
9508162020,Biledumu
9508172001,Mam
9508172002,Pukle
9508172003,Wolmbam
9508172004,Wanduama
9508172005,Yibi
9508172006,Lakda
9508172007,Yebandui
9508172008,Laruid
9508172009,Dendamba
9508172010,Kibiaren
9508172011,Paruarem
9508172012,Kibo
9508172013,Putdumu
9508172014,Darakma
9508182001,Dal
9508182002,Silan
9508182003,Gurumbe
9508182004,Kaboneri
9508182005,Silankuru
9508182006,Grinbun
9508192001,Nirkuri
9508192002,Binime
9508192003,Uenoma
9508192004,Pasebem
9508192005,Sigmie
9508192006,Nirigimbirik
9508192007,Oldobo
9508192008,Likubuk
9508192009,Kokujondumu
9508192010,Kurigi
9508202001,Biripem
9508202002,Dakbri
9508202003,Abualak
9508202004,Urugom
9508202005,Area
9508202006,Wumaga
9508202007,Gulama
9508202008,Kigam
9508212001,Iniye
9508212002,Baklema
9508212003,Kibendumu
9508212004,Simiye
9508212005,Embuklem
9508212006,Kosobak
9508222001,Uburu
9508222002,Kabolilangen
9508222003,Kolma
9508222004,Brambel
9508222005,Kiabypma
9508222006,Kibisim
9508222007,Labrik
9508232001,Paris
9508232002,Simie
9508232003,Urugi
9508232004,Pirim-Pirim
9508232005,Tombisik
9508232006,Yepma
9508232007,Sokore
9508232008,Tobonggom
9508232009,Rapa
9508242001,Wendama
9508242002,Embetpem
9508242003,Yenai
9508242004,Digilimu
9508242005,Bisikimu
9508252001,Kora
9508252002,Nanggoal
9508252003,Wenam
9508252004,Wilimi
9508252005,Brutnai
9508262001,Wusi
9508262002,Ginigit
9508262003,Pijemae
9508262004,Gimigip
9508272001,Nganai
9508272002,Pija
9508272003,Sitgama
9508272004,Siat
9508272005,Murupbaye
9508282001,Moba
9508282002,Gunea
9508282003,Kwegono
9508282004,Langpang
9508282005,Yeretma
9508282006,Anggulpa
9508282007,Moba Dua
